# albicilla	T_albicilla_22581,T_albicilla_22591,T_albicilla_22592,T_albicilla_22611,T_albicilla_85104,T_albicilla_85105
# chloris	T_chloris_12584,T_chloris_12606,T_chloris_13960,T_chloris_14446,T_chloris_20983,T_chloris_22075,T_chloris_23253,T_chloris_23630,T_chloris_23632,T_chloris_24382,T_chloris_24727
# colonus	T_colonus_2003089,T_colonus_2003097,T_colonus_2004070
# leucopygius	T_leucopygius_32019,T_leucopygius_32037,T_leucopygius_34505,T_leucopygius_34508,T_leucopygius_DOT6654
# sanctus	T_sanctus_14877,T_sanctus_14879,T_sanctus_24565,T_sanctus_25117,T_sanctus_33267,T_sanctus_34636,T_sanctus_34659,T_sanctus_35549,T_sanctus_72545,T_sanctus_7567,T_sanctus_B29435,T_sanctus_B32637,T_sanctus_B33280,T_sanctus_B34636,T_sanctus_B34659,T_sanctus_B34946,T_sanctus_B43266,T_sanctus_B50292,T_sanctus_B50543,T_sanctus_B51072,T_sanctus_B53055,T_sanctus_B53068,T_sanctus_B54673,T_sanctus_B57402,T_sanctus_B59372,T_sanctus_B60180,T_sanctus_B60181,T_sanctus_B60182,T_sanctus_B60183,T_sanctus_B60184,T_tristrami_33839,T_tristrami_33858,T_tristrami_33864,T_tristrami_33867,T_tristrami_33895
# saurophagus	T_saurophagus_18929,T_saurophagus_27804,T_saurophagus_36179,T_saurophagus_36283,T_saurophagus_36284,T_saurophagus_69666
# sordidus	T_sordidus_B33717,T_sordidus_B33718,T_sordidus_B33719,T_sordidus_B33720,T_sordidus_B44198,T_sordidus_B44295,T_sordidus_B44296,T_sordidus_B51462
# tristrami	T_tristrami_18953,T_tristrami_27723,T_tristrami_27752,T_tristrami_27792,T_tristrami_27793,T_tristrami_32049,T_tristrami_33253,T_tristrami_36188,T_tristrami_6704
# Locus ID	Chr	BP	Pop ID	N	Haplotype Cnt	Gene Diversity	Smoothed Gene Diversity	Smoothed Gene Diversity P-value	Haplotype Diversity	Smoothed Haplotype Diversity	Smoothed Haplotype Diversity P-value	HWE P-value	HWE P-value SE	Haplotypes
748	Pseudo2_dna	48730982	colonus	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:4
748	Pseudo2_dna	48730982	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:8
748	Pseudo2_dna	48730982	sanctus	64	2	0.06151	0.00000	0.00000	0.06151	0.00000	0.00000	0.00000	0.00000	C:62;T:2
748	Pseudo2_dna	48730982	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
748	Pseudo2_dna	48730982	sordidus	14	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:14
748	Pseudo2_dna	48730982	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:18
749	Pseudo2_dna	49086941	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
749	Pseudo2_dna	49086941	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:22
749	Pseudo2_dna	49086941	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:6
749	Pseudo2_dna	49086941	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:10
749	Pseudo2_dna	49086941	sanctus	56	2	0.03571	0.00000	0.00000	0.03571	0.00000	0.00000	0.00000	0.00000	C:1;T:55
749	Pseudo2_dna	49086941	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
749	Pseudo2_dna	49086941	sordidus	14	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:14
749	Pseudo2_dna	49086941	tristrami	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
750	Pseudo2_dna	49156362	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
750	Pseudo2_dna	49156362	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:22
750	Pseudo2_dna	49156362	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:6
750	Pseudo2_dna	49156362	sanctus	66	2	0.19254	0.00000	0.00000	0.19254	0.00000	0.00000	0.00000	0.00000	G:7;T:59
750	Pseudo2_dna	49156362	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:10
750	Pseudo2_dna	49156362	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:16
750	Pseudo2_dna	49156362	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:18
751	Pseudo2_dna	49156767	albicilla	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
751	Pseudo2_dna	49156767	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
751	Pseudo2_dna	49156767	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
751	Pseudo2_dna	49156767	sanctus	70	2	0.08323	0.00000	0.00000	0.08323	0.00000	0.00000	0.00000	0.00000	A:3;G:67
751	Pseudo2_dna	49156767	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
751	Pseudo2_dna	49156767	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
751	Pseudo2_dna	49156767	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
752	Pseudo2_dna	49999190	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
752	Pseudo2_dna	49999190	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
752	Pseudo2_dna	49999190	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
752	Pseudo2_dna	49999190	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
752	Pseudo2_dna	49999190	sanctus	58	2	0.18875	0.00000	0.00000	0.18875	0.00000	0.00000	0.00000	0.00000	A:6;G:52
752	Pseudo2_dna	49999190	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
752	Pseudo2_dna	49999190	sordidus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
752	Pseudo2_dna	49999190	tristrami	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
753	Pseudo2_dna	50218209	albicilla	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:10
753	Pseudo2_dna	50218209	chloris	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:18
753	Pseudo2_dna	50218209	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:6
753	Pseudo2_dna	50218209	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:8
753	Pseudo2_dna	50218209	sanctus	68	2	0.08560	0.00000	0.00000	0.08560	0.00000	0.00000	0.00000	0.00000	C:3;T:65
753	Pseudo2_dna	50218209	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
753	Pseudo2_dna	50218209	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:16
753	Pseudo2_dna	50218209	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:18
754	Pseudo2_dna	50218680	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:12
754	Pseudo2_dna	50218680	chloris	20	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:20
754	Pseudo2_dna	50218680	colonus	2	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:2
754	Pseudo2_dna	50218680	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:8
754	Pseudo2_dna	50218680	sanctus	68	2	0.05795	0.00000	0.00000	0.05795	0.00000	0.00000	0.00000	0.00000	A:66;G:2
754	Pseudo2_dna	50218680	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:10
754	Pseudo2_dna	50218680	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:16
754	Pseudo2_dna	50218680	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:18
755	Pseudo2_dna	51792919	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
755	Pseudo2_dna	51792919	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:22
755	Pseudo2_dna	51792919	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
755	Pseudo2_dna	51792919	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
755	Pseudo2_dna	51792919	sanctus	70	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:70
755	Pseudo2_dna	51792919	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
755	Pseudo2_dna	51792919	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
755	Pseudo2_dna	51792919	tristrami	18	2	0.11111	0.00000	0.00000	0.11111	0.00000	0.00000	0.00000	0.00000	A:1;C:17
756	Pseudo2_dna	51793335	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
756	Pseudo2_dna	51793335	chloris	22	2	0.24675	0.00000	0.00000	0.24675	0.00000	0.00000	0.00000	0.00000	C:3;T:19
756	Pseudo2_dna	51793335	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:6
756	Pseudo2_dna	51793335	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
756	Pseudo2_dna	51793335	sanctus	70	2	0.08323	0.00000	0.00000	0.08323	0.00000	0.00000	0.00000	0.00000	C:67;T:3
756	Pseudo2_dna	51793335	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
756	Pseudo2_dna	51793335	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:16
756	Pseudo2_dna	51793335	tristrami	18	2	0.11111	0.00000	0.00000	0.11111	0.00000	0.00000	0.00000	0.00000	C:1;T:17
757	Pseudo2_dna	52798370	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
757	Pseudo2_dna	52798370	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
757	Pseudo2_dna	52798370	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
757	Pseudo2_dna	52798370	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:8
757	Pseudo2_dna	52798370	sanctus	70	2	0.10932	0.00000	0.00000	0.10932	0.00000	0.00000	0.00000	0.00000	A:4;G:66
757	Pseudo2_dna	52798370	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
757	Pseudo2_dna	52798370	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
757	Pseudo2_dna	52798370	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
758	Pseudo2_dna	53349597	albicilla	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
758	Pseudo2_dna	53349597	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
758	Pseudo2_dna	53349597	colonus	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:4
758	Pseudo2_dna	53349597	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:8
758	Pseudo2_dna	53349597	sanctus	68	2	0.02941	0.00000	0.00000	0.02941	0.00000	0.00000	0.00000	0.00000	A:1;G:67
758	Pseudo2_dna	53349597	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
758	Pseudo2_dna	53349597	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
758	Pseudo2_dna	53349597	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
759	Pseudo2_dna	53350004	albicilla	10	2	0.20000	0.00000	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	C:9;G:1
759	Pseudo2_dna	53350004	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:22
759	Pseudo2_dna	53350004	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
759	Pseudo2_dna	53350004	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
759	Pseudo2_dna	53350004	sanctus	66	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:66
759	Pseudo2_dna	53350004	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
759	Pseudo2_dna	53350004	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
759	Pseudo2_dna	53350004	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
760	Pseudo2_dna	53519768	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
760	Pseudo2_dna	53519768	chloris	20	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:20
760	Pseudo2_dna	53519768	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:6
760	Pseudo2_dna	53519768	leucopygius	10	2	0.20000	0.00000	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	C:1;T:9
760	Pseudo2_dna	53519768	sanctus	58	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:58
760	Pseudo2_dna	53519768	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
760	Pseudo2_dna	53519768	sordidus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
760	Pseudo2_dna	53519768	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:16
761	Pseudo2_dna	53521060	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
761	Pseudo2_dna	53521060	chloris	22	2	0.17316	0.00000	0.00000	0.17316	0.00000	0.00000	0.00000	0.00000	C:20;T:2
761	Pseudo2_dna	53521060	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
761	Pseudo2_dna	53521060	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
761	Pseudo2_dna	53521060	sanctus	54	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:54
761	Pseudo2_dna	53521060	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
761	Pseudo2_dna	53521060	sordidus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
761	Pseudo2_dna	53521060	tristrami	14	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:14
762	Pseudo2_dna	53521535	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
762	Pseudo2_dna	53521535	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
762	Pseudo2_dna	53521535	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
762	Pseudo2_dna	53521535	leucopygius	10	2	0.35556	0.00000	0.00000	0.35556	0.00000	0.00000	0.00000	0.00000	A:2;G:8
762	Pseudo2_dna	53521535	sanctus	62	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:62
762	Pseudo2_dna	53521535	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
762	Pseudo2_dna	53521535	sordidus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
762	Pseudo2_dna	53521535	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
763	Pseudo2_dna	53521806	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
763	Pseudo2_dna	53521806	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
763	Pseudo2_dna	53521806	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
763	Pseudo2_dna	53521806	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
763	Pseudo2_dna	53521806	sanctus	62	2	0.09360	0.00000	0.00000	0.09360	0.00000	0.00000	0.00000	0.00000	G:59;T:3
763	Pseudo2_dna	53521806	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
763	Pseudo2_dna	53521806	sordidus	14	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:14
763	Pseudo2_dna	53521806	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
764	Pseudo2_dna	54515282	albicilla	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
764	Pseudo2_dna	54515282	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
764	Pseudo2_dna	54515282	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
764	Pseudo2_dna	54515282	leucopygius	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:4
764	Pseudo2_dna	54515282	sanctus	66	2	0.30210	0.00000	0.00000	0.30210	0.00000	0.00000	0.00000	0.00000	A:12;G:54
764	Pseudo2_dna	54515282	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
764	Pseudo2_dna	54515282	sordidus	14	2	0.36264	0.00000	0.00000	0.36264	0.00000	0.00000	0.00000	0.00000	A:3;G:11
764	Pseudo2_dna	54515282	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
765	Pseudo2_dna	54515689	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
765	Pseudo2_dna	54515689	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:22
765	Pseudo2_dna	54515689	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
765	Pseudo2_dna	54515689	leucopygius	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
765	Pseudo2_dna	54515689	sanctus	68	2	0.16330	0.00000	0.00000	0.16330	0.00000	0.00000	0.00000	0.00000	C:62;T:6
765	Pseudo2_dna	54515689	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
765	Pseudo2_dna	54515689	sordidus	16	2	0.50000	0.00000	0.00000	0.50000	0.00000	0.00000	0.00000	0.00000	C:10;T:6
765	Pseudo2_dna	54515689	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
766	Pseudo2_dna	54889520	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
766	Pseudo2_dna	54889520	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
766	Pseudo2_dna	54889520	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
766	Pseudo2_dna	54889520	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
766	Pseudo2_dna	54889520	sanctus	70	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:70
766	Pseudo2_dna	54889520	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
766	Pseudo2_dna	54889520	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
766	Pseudo2_dna	54889520	tristrami	18	2	0.20915	0.00000	0.00000	0.20915	0.00000	0.00000	0.00000	0.00000	A:2;G:16
767	Pseudo2_dna	54909139	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
767	Pseudo2_dna	54909139	chloris	22	2	0.24675	0.00000	0.00000	0.24675	0.00000	0.00000	0.00000	0.00000	A:3;G:19
767	Pseudo2_dna	54909139	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
767	Pseudo2_dna	54909139	sanctus	58	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:58
767	Pseudo2_dna	54909139	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
767	Pseudo2_dna	54909139	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
767	Pseudo2_dna	54909139	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
768	Pseudo2_dna	54909475	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
768	Pseudo2_dna	54909475	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:22
768	Pseudo2_dna	54909475	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
768	Pseudo2_dna	54909475	sanctus	58	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:58
768	Pseudo2_dna	54909475	saurophagus	12	2	0.30303	0.00000	0.00000	0.30303	0.00000	0.00000	0.00000	0.00000	A:2;C:10
768	Pseudo2_dna	54909475	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
768	Pseudo2_dna	54909475	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:18
769	Pseudo2_dna	56694307	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:12
769	Pseudo2_dna	56694307	chloris	22	2	0.09091	0.00000	0.00000	0.09091	0.00000	0.00000	0.00000	0.00000	A:21;T:1
769	Pseudo2_dna	56694307	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:6
769	Pseudo2_dna	56694307	sanctus	68	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:68
769	Pseudo2_dna	56694307	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:12
769	Pseudo2_dna	56694307	sordidus	14	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:14
769	Pseudo2_dna	56694307	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:16
770	Pseudo2_dna	57474896	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
770	Pseudo2_dna	57474896	chloris	18	2	0.52941	0.00000	0.00000	0.52941	0.00000	0.00000	0.00000	0.00000	A:9;C:9
770	Pseudo2_dna	57474896	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
770	Pseudo2_dna	57474896	leucopygius	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
770	Pseudo2_dna	57474896	sanctus	66	2	0.45128	0.00000	0.00000	0.45128	0.00000	0.00000	0.00000	0.00000	A:22;C:44
770	Pseudo2_dna	57474896	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
770	Pseudo2_dna	57474896	sordidus	14	2	0.26374	0.00000	0.00000	0.26374	0.00000	0.00000	0.00000	0.00000	A:2;C:12
770	Pseudo2_dna	57474896	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:18
771	Pseudo2_dna	57475244	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
771	Pseudo2_dna	57475244	chloris	22	2	0.51948	0.00000	0.00000	0.51948	0.00000	0.00000	0.00000	0.00000	G:10;T:12
771	Pseudo2_dna	57475244	colonus	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:4
771	Pseudo2_dna	57475244	leucopygius	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:4
771	Pseudo2_dna	57475244	sanctus	60	2	0.49944	0.00000	0.00000	0.49944	0.00000	0.00000	0.00000	0.00000	G:34;T:26
771	Pseudo2_dna	57475244	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
771	Pseudo2_dna	57475244	sordidus	16	2	0.32500	0.00000	0.00000	0.32500	0.00000	0.00000	0.00000	0.00000	G:13;T:3
771	Pseudo2_dna	57475244	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
